n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,min_impurity_decrease,MMRE-
10,5,40,20,50,0.0,119.60909999999998
10,5,40,20,50,0.1,120.45491999999999
10,5,40,20,50,0.2,124.34017999999999
10,5,40,20,50,0.3,120.68944000000002
10,5,40,20,sqrt,0.0,247.63719999999998
10,5,40,20,sqrt,0.1,249.57978000000003
10,5,40,20,sqrt,0.2,251.81895999999998
10,5,40,20,sqrt,0.3,242.8038
10,5,40,20,log2,0.0,258.23638
10,5,40,20,log2,0.1,236.69222
10,5,40,20,log2,0.2,261.92272
10,5,40,20,log2,0.3,268.03324000000003
10,10,2,1,50,0.0,82.11756
10,10,2,1,50,0.1,77.89522
10,10,2,1,50,0.2,84.78206000000002
10,10,2,1,50,0.3,82.84513999999999
10,10,2,1,sqrt,0.0,156.45062
10,10,2,1,sqrt,0.1,153.65291999999997
10,10,2,1,sqrt,0.2,145.41717999999997
10,10,2,1,sqrt,0.3,166.59607999999997
10,10,2,1,log2,0.0,153.06268
10,10,2,1,log2,0.1,145.19044
10,10,2,1,log2,0.2,159.00786
10,10,2,1,log2,0.3,153.57402
10,10,2,5,50,0.0,90.99698000000001
10,10,2,5,50,0.1,89.86738
10,10,2,5,50,0.2,94.14452
10,10,2,5,50,0.3,91.26792
10,10,2,5,sqrt,0.0,174.11744000000002
10,10,2,5,sqrt,0.1,170.53300000000002
10,10,2,5,sqrt,0.2,180.78340000000003
10,10,2,5,sqrt,0.3,189.93158
10,10,2,5,log2,0.0,193.82146
10,10,2,5,log2,0.1,191.96952000000002
10,10,2,5,log2,0.2,179.48932
10,10,2,5,log2,0.3,171.16798
10,10,2,10,50,0.0,101.20254
10,10,2,10,50,0.1,104.651
10,10,2,10,50,0.2,103.74796
10,10,2,10,50,0.3,100.80254
10,10,2,10,sqrt,0.0,206.78272
10,10,2,10,sqrt,0.1,200.83258
10,10,2,10,sqrt,0.2,224.8276
10,10,2,10,sqrt,0.3,222.13139999999999
10,10,2,10,log2,0.0,188.51572000000002
10,10,2,10,log2,0.1,205.24094
10,10,2,10,log2,0.2,212.66405999999998
10,10,2,10,log2,0.3,222.0716
10,10,2,20,50,0.0,119.99882
10,10,2,20,50,0.1,118.26012
10,10,2,20,50,0.2,118.13054
10,10,2,20,50,0.3,120.50236
10,10,2,20,sqrt,0.0,248.79861999999997
10,10,2,20,sqrt,0.1,252.81637999999998
10,10,2,20,sqrt,0.2,241.4089
10,10,2,20,sqrt,0.3,228.70998
10,10,2,20,log2,0.0,232.3421
10,10,2,20,log2,0.1,259.14658
10,10,2,20,log2,0.2,236.87212
10,10,2,20,log2,0.3,234.49571999999998
10,10,6,1,50,0.0,82.74842000000001
10,10,6,1,50,0.1,85.83448
10,10,6,1,50,0.2,84.35058000000001
10,10,6,1,50,0.3,89.09052
10,10,6,1,sqrt,0.0,155.22176
10,10,6,1,sqrt,0.1,165.0405
10,10,6,1,sqrt,0.2,174.95682000000002
10,10,6,1,sqrt,0.3,157.54416
10,10,6,1,log2,0.0,158.09202
10,10,6,1,log2,0.1,191.62182
10,10,6,1,log2,0.2,156.8047
10,10,6,1,log2,0.3,159.44854
10,10,6,5,50,0.0,93.58458
10,10,6,5,50,0.1,94.42992000000001
10,10,6,5,50,0.2,88.89068
10,10,6,5,50,0.3,88.03551999999999
10,10,6,5,sqrt,0.0,176.10156
10,10,6,5,sqrt,0.1,190.13298
10,10,6,5,sqrt,0.2,180.54356
10,10,6,5,sqrt,0.3,178.92566
10,10,6,5,log2,0.0,167.25910000000002
10,10,6,5,log2,0.1,196.79218
10,10,6,5,log2,0.2,175.40511999999998
10,10,6,5,log2,0.3,186.96223999999998
10,10,6,10,50,0.0,101.2901
10,10,6,10,50,0.1,104.60961999999999
10,10,6,10,50,0.2,99.00392
10,10,6,10,50,0.3,104.60140000000001
10,10,6,10,sqrt,0.0,225.7551
10,10,6,10,sqrt,0.1,186.23273999999998
10,10,6,10,sqrt,0.2,181.32396
10,10,6,10,sqrt,0.3,209.81325999999999
10,10,6,10,log2,0.0,212.08582
10,10,6,10,log2,0.1,207.09139999999996
10,10,6,10,log2,0.2,223.29284
10,10,6,10,log2,0.3,202.07274
10,10,6,20,50,0.0,121.11524
10,10,6,20,50,0.1,121.15379999999998
10,10,6,20,50,0.2,123.26944
10,10,6,20,50,0.3,120.0566
10,10,6,20,sqrt,0.0,237.78608
10,10,6,20,sqrt,0.1,260.10034
10,10,6,20,sqrt,0.2,250.83158000000003
10,10,6,20,sqrt,0.3,240.19178000000002
10,10,6,20,log2,0.0,273.18212
10,10,6,20,log2,0.1,248.45454
10,10,6,20,log2,0.2,239.67713999999995
10,10,6,20,log2,0.3,259.95814
10,10,10,1,50,0.0,90.71959999999999
10,10,10,1,50,0.1,88.81322
10,10,10,1,50,0.2,86.17552
10,10,10,1,50,0.3,90.18376
10,10,10,1,sqrt,0.0,160.52384
10,10,10,1,sqrt,0.1,169.19356
10,10,10,1,sqrt,0.2,174.71356
10,10,10,1,sqrt,0.3,177.37763999999999
10,10,10,1,log2,0.0,188.75068000000002
10,10,10,1,log2,0.1,166.99844000000002
10,10,10,1,log2,0.2,170.73136000000002
10,10,10,1,log2,0.3,181.27
10,10,10,5,50,0.0,91.53752
10,10,10,5,50,0.1,89.69539999999999
10,10,10,5,50,0.2,92.19857999999999
10,10,10,5,50,0.3,92.94182
10,10,10,5,sqrt,0.0,176.43825999999999
10,10,10,5,sqrt,0.1,176.96086
10,10,10,5,sqrt,0.2,203.22296
10,10,10,5,sqrt,0.3,188.80538
10,10,10,5,log2,0.0,177.58962000000002
10,10,10,5,log2,0.1,179.54044000000002
10,10,10,5,log2,0.2,153.96966
10,10,10,5,log2,0.3,176.17432
10,10,10,10,50,0.0,104.02149999999999
10,10,10,10,50,0.1,100.73920000000001
10,10,10,10,50,0.2,102.0883
10,10,10,10,50,0.3,99.81624
10,10,10,10,sqrt,0.0,188.31588000000002
10,10,10,10,sqrt,0.1,212.02816
10,10,10,10,sqrt,0.2,220.62291999999997
10,10,10,10,sqrt,0.3,192.06249999999997
10,10,10,10,log2,0.0,222.20657999999997
10,10,10,10,log2,0.1,199.69394
10,10,10,10,log2,0.2,207.02087999999998
10,10,10,10,log2,0.3,217.67292000000003
10,10,10,20,50,0.0,119.6155
10,10,10,20,50,0.1,121.30786
10,10,10,20,50,0.2,124.50435999999999
10,10,10,20,50,0.3,122.62764
10,10,10,20,sqrt,0.0,252.89317999999997
10,10,10,20,sqrt,0.1,239.6812
10,10,10,20,sqrt,0.2,245.24475999999999
10,10,10,20,sqrt,0.3,231.43215999999998
10,10,10,20,log2,0.0,227.24560000000002
10,10,10,20,log2,0.1,219.78092
10,10,10,20,log2,0.2,260.48948
10,10,10,20,log2,0.3,226.70099999999996
10,10,20,1,50,0.0,104.31987999999998
10,10,20,1,50,0.1,100.94748
10,10,20,1,50,0.2,101.63826
10,10,20,1,50,0.3,107.10406
10,10,20,1,sqrt,0.0,187.41794
10,10,20,1,sqrt,0.1,186.5203
10,10,20,1,sqrt,0.2,202.23989999999998
10,10,20,1,sqrt,0.3,188.49696
10,10,20,1,log2,0.0,203.04906
10,10,20,1,log2,0.1,183.32116000000002
10,10,20,1,log2,0.2,183.99975999999998
10,10,20,1,log2,0.3,187.86766
10,10,20,5,50,0.0,99.76704
10,10,20,5,50,0.1,100.31122
10,10,20,5,50,0.2,100.35852
10,10,20,5,50,0.3,104.45425999999998
10,10,20,5,sqrt,0.0,201.5407
10,10,20,5,sqrt,0.1,178.00326
10,10,20,5,sqrt,0.2,205.62800000000001
10,10,20,5,sqrt,0.3,186.99822
10,10,20,5,log2,0.0,194.81794
10,10,20,5,log2,0.1,194.4876
10,10,20,5,log2,0.2,203.21114
10,10,20,5,log2,0.3,195.31916
10,10,20,10,50,0.0,106.88696
10,10,20,10,50,0.1,101.65124
10,10,20,10,50,0.2,103.74484
10,10,20,10,50,0.3,99.30072
10,10,20,10,sqrt,0.0,213.13376
10,10,20,10,sqrt,0.1,190.76389999999998
10,10,20,10,sqrt,0.2,205.90182
10,10,20,10,sqrt,0.3,192.55267999999998
10,10,20,10,log2,0.0,211.52522
10,10,20,10,log2,0.1,205.17896000000002
10,10,20,10,log2,0.2,214.92574
10,10,20,10,log2,0.3,200.62682
10,10,20,20,50,0.0,117.58628000000002
10,10,20,20,50,0.1,122.48958000000002
10,10,20,20,50,0.2,123.57378000000001
10,10,20,20,50,0.3,117.69762
10,10,20,20,sqrt,0.0,227.74229999999997
10,10,20,20,sqrt,0.1,250.08108
10,10,20,20,sqrt,0.2,216.06008000000003
10,10,20,20,sqrt,0.3,254.81692000000004
10,10,20,20,log2,0.0,251.27344000000002
10,10,20,20,log2,0.1,248.16132
10,10,20,20,log2,0.2,257.62543999999997
10,10,20,20,log2,0.3,246.59656
10,10,40,1,50,0.0,123.07698
10,10,40,1,50,0.1,128.55696
10,10,40,1,50,0.2,119.1464
10,10,40,1,50,0.3,122.24940000000001
10,10,40,1,sqrt,0.0,221.76822
10,10,40,1,sqrt,0.1,224.41832
10,10,40,1,sqrt,0.2,224.1411
10,10,40,1,sqrt,0.3,207.08530000000002
10,10,40,1,log2,0.0,217.21836
10,10,40,1,log2,0.1,233.90594000000002
10,10,40,1,log2,0.2,224.1864
10,10,40,1,log2,0.3,220.12822
10,10,40,5,50,0.0,119.67537999999999
10,10,40,5,50,0.1,122.62881999999999
10,10,40,5,50,0.2,122.91635999999998
10,10,40,5,50,0.3,123.47907999999998
10,10,40,5,sqrt,0.0,207.11518
10,10,40,5,sqrt,0.1,217.58924000000002
10,10,40,5,sqrt,0.2,212.28155999999998
10,10,40,5,sqrt,0.3,223.53778000000003
10,10,40,5,log2,0.0,243.76495999999997
10,10,40,5,log2,0.1,220.99676
10,10,40,5,log2,0.2,227.41902
10,10,40,5,log2,0.3,227.41307999999998
10,10,40,10,50,0.0,120.51433999999999
10,10,40,10,50,0.1,120.78992000000001
10,10,40,10,50,0.2,122.23042000000001
10,10,40,10,50,0.3,119.70872
10,10,40,10,sqrt,0.0,230.99805999999998
10,10,40,10,sqrt,0.1,243.08159999999998
10,10,40,10,sqrt,0.2,236.38812000000001
10,10,40,10,sqrt,0.3,230.03928000000002
10,10,40,10,log2,0.0,216.96298000000002
10,10,40,10,log2,0.1,259.71594
10,10,40,10,log2,0.2,226.90226
10,10,40,10,log2,0.3,224.3629
10,10,40,20,50,0.0,122.74098000000001
10,10,40,20,50,0.1,118.86748
10,10,40,20,50,0.2,117.36014
10,10,40,20,50,0.3,121.42980000000003
10,10,40,20,sqrt,0.0,243.27130000000002
10,10,40,20,sqrt,0.1,262.0396
10,10,40,20,sqrt,0.2,268.56131999999997
10,10,40,20,sqrt,0.3,236.94755999999998
10,10,40,20,log2,0.0,254.88728
10,10,40,20,log2,0.1,244.81918000000002
10,10,40,20,log2,0.2,247.93378
10,10,40,20,log2,0.3,236.02107999999998
10,20,2,1,50,0.0,80.85702
10,20,2,1,50,0.1,78.62638000000001
10,20,2,1,50,0.2,81.02378
10,20,2,1,50,0.3,77.17744
10,20,2,1,sqrt,0.0,149.15821999999997
10,20,2,1,sqrt,0.1,152.45210000000003
10,20,2,1,sqrt,0.2,141.05202000000003
10,20,2,1,sqrt,0.3,160.96287999999998
10,20,2,1,log2,0.0,158.47941999999998
10,20,2,1,log2,0.1,134.35574000000003
10,20,2,1,log2,0.2,158.40114
10,20,2,1,log2,0.3,138.67354
10,20,2,5,50,0.0,91.72471999999999
10,20,2,5,50,0.1,92.21585999999999
10,20,2,5,50,0.2,93.02846000000001
10,20,2,5,50,0.3,88.69996
10,20,2,5,sqrt,0.0,161.20373999999998
10,20,2,5,sqrt,0.1,170.94668
10,20,2,5,sqrt,0.2,179.78946000000002
10,20,2,5,sqrt,0.3,181.78848
10,20,2,5,log2,0.0,178.7359
10,20,2,5,log2,0.1,179.28178
10,20,2,5,log2,0.2,180.6391
10,20,2,5,log2,0.3,186.08548000000002
10,20,2,10,50,0.0,95.33236000000001
10,20,2,10,50,0.1,101.89626000000001
10,20,2,10,50,0.2,99.4037
10,20,2,10,50,0.3,100.95788
10,20,2,10,sqrt,0.0,203.04810000000003
10,20,2,10,sqrt,0.1,211.10038
10,20,2,10,sqrt,0.2,222.52728000000002
10,20,2,10,sqrt,0.3,206.7554
10,20,2,10,log2,0.0,191.99772000000002
10,20,2,10,log2,0.1,196.86246
10,20,2,10,log2,0.2,206.25193999999996
10,20,2,10,log2,0.3,198.66993999999997
10,20,2,20,50,0.0,124.95268000000002
10,20,2,20,50,0.1,118.4698
10,20,2,20,50,0.2,121.47984000000001
10,20,2,20,50,0.3,119.96964
10,20,2,20,sqrt,0.0,248.84882
10,20,2,20,sqrt,0.1,255.96909999999997
10,20,2,20,sqrt,0.2,239.27688000000003
10,20,2,20,sqrt,0.3,261.9306
10,20,2,20,log2,0.0,251.82421999999997
10,20,2,20,log2,0.1,234.08146000000002
10,20,2,20,log2,0.2,246.04874
10,20,2,20,log2,0.3,260.2903
10,20,6,1,50,0.0,85.19036000000001
10,20,6,1,50,0.1,84.26642
10,20,6,1,50,0.2,84.74452000000001
10,20,6,1,50,0.3,80.82077999999998
10,20,6,1,sqrt,0.0,143.96305999999998
10,20,6,1,sqrt,0.1,153.88968
10,20,6,1,sqrt,0.2,143.36052
10,20,6,1,sqrt,0.3,181.11166
10,20,6,1,log2,0.0,177.76094
10,20,6,1,log2,0.1,154.33595999999997
10,20,6,1,log2,0.2,154.54973999999999
10,20,6,1,log2,0.3,149.24604
10,20,6,5,50,0.0,86.17474
10,20,6,5,50,0.1,92.36812
10,20,6,5,50,0.2,91.58466000000001
10,20,6,5,50,0.3,91.02012
10,20,6,5,sqrt,0.0,178.60157999999998
10,20,6,5,sqrt,0.1,179.19092
10,20,6,5,sqrt,0.2,199.02884
10,20,6,5,sqrt,0.3,167.06596000000002
10,20,6,5,log2,0.0,177.06516000000002
10,20,6,5,log2,0.1,199.39436
10,20,6,5,log2,0.2,182.61151999999998
10,20,6,5,log2,0.3,174.73878
10,20,6,10,50,0.0,103.9075
10,20,6,10,50,0.1,104.793
10,20,6,10,50,0.2,103.62672
10,20,6,10,50,0.3,104.16183999999998
10,20,6,10,sqrt,0.0,195.40816
10,20,6,10,sqrt,0.1,208.12255999999996
10,20,6,10,sqrt,0.2,205.70203999999998
10,20,6,10,sqrt,0.3,202.18449999999999
10,20,6,10,log2,0.0,216.72575999999998
10,20,6,10,log2,0.1,208.64079999999998
10,20,6,10,log2,0.2,227.66848
10,20,6,10,log2,0.3,200.77888000000002
10,20,6,20,50,0.0,123.15817999999999
10,20,6,20,50,0.1,118.81280000000001
10,20,6,20,50,0.2,123.91434
10,20,6,20,50,0.3,120.17552
10,20,6,20,sqrt,0.0,250.92786
10,20,6,20,sqrt,0.1,235.78672
10,20,6,20,sqrt,0.2,256.26592
10,20,6,20,sqrt,0.3,252.3965
10,20,6,20,log2,0.0,253.1588
10,20,6,20,log2,0.1,230.4232
10,20,6,20,log2,0.2,242.70592000000002
10,20,6,20,log2,0.3,251.11651999999998
10,20,10,1,50,0.0,85.15894
10,20,10,1,50,0.1,83.48542
10,20,10,1,50,0.2,89.33268000000001
10,20,10,1,50,0.3,91.87604
10,20,10,1,sqrt,0.0,186.95732
10,20,10,1,sqrt,0.1,168.18202
10,20,10,1,sqrt,0.2,165.05176
10,20,10,1,sqrt,0.3,163.78752000000003
10,20,10,1,log2,0.0,170.24286
10,20,10,1,log2,0.1,175.1606
10,20,10,1,log2,0.2,167.52158
10,20,10,1,log2,0.3,156.64854
10,20,10,5,50,0.0,86.83057999999998
10,20,10,5,50,0.1,94.50695999999999
10,20,10,5,50,0.2,98.24119999999999
10,20,10,5,50,0.3,91.25322
10,20,10,5,sqrt,0.0,177.738
10,20,10,5,sqrt,0.1,176.32297999999997
10,20,10,5,sqrt,0.2,161.60034000000002
10,20,10,5,sqrt,0.3,174.16096
10,20,10,5,log2,0.0,188.3541
10,20,10,5,log2,0.1,157.59242
10,20,10,5,log2,0.2,173.86687999999998
10,20,10,5,log2,0.3,197.89443999999997
10,20,10,10,50,0.0,101.42308
10,20,10,10,50,0.1,104.26910000000001
10,20,10,10,50,0.2,99.12668
10,20,10,10,50,0.3,100.5779
10,20,10,10,sqrt,0.0,207.68369999999996
10,20,10,10,sqrt,0.1,219.75097999999997
10,20,10,10,sqrt,0.2,200.26976
10,20,10,10,sqrt,0.3,198.49076
10,20,10,10,log2,0.0,225.79070000000002
10,20,10,10,log2,0.1,185.80826
10,20,10,10,log2,0.2,200.48136
10,20,10,10,log2,0.3,210.21301999999997
10,20,10,20,50,0.0,123.58126
10,20,10,20,50,0.1,123.32791999999999
10,20,10,20,50,0.2,123.07543999999999
10,20,10,20,50,0.3,118.4585
10,20,10,20,sqrt,0.0,250.93508000000003
10,20,10,20,sqrt,0.1,262.49982
10,20,10,20,sqrt,0.2,242.13760000000002
10,20,10,20,sqrt,0.3,229.35011999999998
10,20,10,20,log2,0.0,240.93110000000001
10,20,10,20,log2,0.1,252.2014
10,20,10,20,log2,0.2,233.96862000000002
10,20,10,20,log2,0.3,228.49273999999997
10,20,20,1,50,0.0,97.46274
10,20,20,1,50,0.1,98.9623
10,20,20,1,50,0.2,102.5201
10,20,20,1,50,0.3,100.52516
10,20,20,1,sqrt,0.0,183.0268
10,20,20,1,sqrt,0.1,181.98489999999998
10,20,20,1,sqrt,0.2,176.6335
10,20,20,1,sqrt,0.3,172.23478
